recording,subject,trial,timestamp,true_target,pred_ridge,pred_random_forest,pred_xgboost,pred_baseline_global_mean,pred_baseline_subject_mean,pred_baseline_ceiling,moving_avg,slope_short,slope_medium,decline_persistence
03F_1,3,1,5644.0,3.2783899517994097,59.53173197435002,61.42466973780561,69.71039581298828,72.75972150293053,72.76162273781213,100.0,71.07346439361572,-8.902221298217665,-0.07731855483306624,0
03F_1,3,1,5652.0,9.51625819640405,69.03087692919155,72.4064758182297,66.74014282226562,72.75972150293053,72.76162273781213,100.0,68.24944496154785,-4.0728610992429655,1.517874944777622,1
03F_1,3,1,5660.0,20.81104336632184,54.49944994588258,52.812613829722416,53.12498474121094,72.75972150293053,72.76162273781213,100.0,67.86544227600098,-0.729665756225087,-1.033829461960202,2
03F_1,3,1,5668.0,30.695937991355848,62.411232947959576,54.24091886536476,57.97772979736328,72.75972150293053,72.76162273781213,100.0,69.99358701705933,-4.881315612792763,-4.741327331179639,0
03F_1,3,1,5676.0,39.346934028736655,69.9413497210597,78.25955120375365,81.63037109375,72.75972150293053,72.76162273781213,100.0,69.7792067527771,4.952342987061558,-2.3410425186156525,0
03F_1,3,1,5684.0,46.9180549437986,72.72595315303556,78.96570514279223,73.32191467285156,72.75972150293053,72.76162273781213,100.0,67.80459547042847,8.424343109130549,0.026282946268647873,1
03F_1,3,1,5692.0,53.54409796390885,80.65236917018956,77.44864218023743,91.25222778320312,72.75972150293053,72.76162273781213,100.0,68.54061079025269,9.15150375366177,3.861628350757332,0
03F_1,3,1,5700.0,49.506891952811024,65.12824351418148,65.07598804483627,64.54459381103516,72.75972150293053,72.76162273781213,100.0,69.7877950668335,-3.332701873779476,2.0314671652656964,1
03F_1,3,1,5708.0,42.30501896195133,66.49059064667485,71.30410171858875,75.71309661865234,72.75972150293053,72.76162273781213,100.0,70.5381326675415,-1.9534088134762932,2.5169495173861494,0
03F_1,3,1,5716.0,34.07593697995562,75.02580469867951,85.29959179499963,86.23925018310547,72.75972150293053,72.76162273781213,100.0,72.97552108764648,-0.3870429992680133,3.418448493594309,0
03F_1,3,1,5724.0,24.67313435453432,73.57372640964815,60.86906942114722,56.9116096496582,72.75972150293053,72.76162273781213,100.0,73.44884920120239,-1.2372798919674426,-0.04705397287990684,1
03F_1,3,1,5732.0,13.92920235749422,75.96424093921183,74.19872802158808,75.7733154296875,72.75972150293053,72.76162273781213,100.0,75.67329740524292,-2.914698410033862,-1.510968389965251,0
03F_1,3,1,5740.0,1.6528546178382508,72.68714405016341,73.57853144448373,74.43419647216797,72.75972150293053,72.76162273781213,100.0,74.77377557754517,-1.6553455352786188,-0.9759689058576235,1
03F_1,3,1,5748.0,11.011822901197622,72.39994004793509,61.70693104175501,69.08836364746094,72.75972150293053,72.76162273781213,100.0,74.24458169937134,3.519114303588816,-1.605309758867543,2
03F_1,3,1,5756.0,22.11992169285952,75.50079676489347,81.90290829709589,80.42084503173828,72.75972150293053,72.76162273781213,100.0,72.89065885543823,0.8596755981443521,0.7316266468593775,0
03F_1,3,1,5764.0,31.84143338061521,85.47975848386169,82.94251370163276,85.7454605102539,72.75972150293053,72.76162273781213,100.0,75.54076719284058,4.526627349852199,0.9086388633365124,0
03F_1,3,1,5772.0,40.349441030503165,74.84114936380762,77.44292875083949,80.054931640625,72.75972150293053,72.76162273781213,100.0,76.08349657058716,3.8224319458005835,1.3032831010363721,1
03F_1,3,1,5780.0,47.79542232389839,70.68789590535025,76.53744395874335,76.60709381103516,72.75972150293053,72.76162273781213,100.0,74.87947702407837,-1.7131782531738091,2.435032662891165,2
03F_1,3,1,5788.0,54.31194648597079,62.55378463968936,48.48391755433595,44.588809967041016,72.75972150293053,72.76162273781213,100.0,73.33912706375122,-12.69177894591999,-2.014318239121141,3
03F_1,3,1,5796.0,60.01503456551527,82.41304140780366,76.99956942986616,79.30546569824219,72.75972150293053,72.76162273781213,100.0,73.78064584732056,-3.4266681671144164,-1.2563174565633286,0
03F_1,3,1,5804.0,65.00622508888448,93.25537739507284,81.00559384706719,88.07025909423828,72.75972150293053,72.76162273781213,100.0,75.48515367507935,6.910615158080309,0.004506928580201551,0
03F_1,3,1,5812.0,69.3743818651972,80.68727162738038,71.40307048119202,80.3373794555664,72.75972150293053,72.76162273781213,100.0,76.89128065109253,11.601050186156797,-0.2765112831479957,1
03F_1,3,1,5820.0,73.19727612922274,69.16798578994357,69.63916973153417,54.37839126586914,72.75972150293053,72.76162273781213,100.0,73.63597393035889,-8.251410293580673,-1.7744177863712542,2
03F_1,3,1,5828.0,76.54297119062024,65.01348163843254,61.564600374365085,65.70718383789062,72.75972150293053,72.76162273781213,100.0,71.13118934631348,-9.304821395873168,-1.137705303373836,0
03F_1,3,1,5836.0,79.47103424200907,63.85908165453136,65.38507360415271,65.2542953491211,72.75972150293053,72.76162273781213,100.0,69.28110980987549,-3.3920459747316127,-0.6713312239874396,1
03F_1,3,1,5844.0,82.03359690106005,73.926082694782,80.50887412040183,76.32972717285156,72.75972150293053,72.76162273781213,100.0,69.24643898010254,6.540111923217516,0.7009804135281027,0
03F_1,3,1,5852.0,84.27628336863724,74.48898415582872,80.81149695666211,80.92974853515625,72.75972150293053,72.76162273781213,100.0,73.78905630111694,5.674312591553996,-0.9672992797124309,0
03F_1,3,1,5860.0,86.23902272803946,71.9719646883909,63.31223636411077,65.14959716796875,72.75972150293053,72.76162273781213,100.0,72.01957273483276,0.4285926818846047,-1.0962103434971293,1
03F_1,3,1,5868.0,87.95675984762373,67.7561023214314,71.7181364448385,72.36224365234375,72.75972150293053,72.76162273781213,100.0,70.05607080459595,-2.768260192871268,0.6520619619459963,0
03F_1,3,1,5876.0,89.46007754381357,71.20929655248757,75.74030495841392,69.59423065185547,72.75972150293053,72.76162273781213,100.0,68.71317720413208,-2.6793907165527138,1.715144066583576,1
03F_1,3,1,5884.0,90.77574108156402,87.50232569142561,83.30140239590482,81.44998168945312,72.75972150293053,72.76162273781213,100.0,72.09712600708008,4.613314056396223,1.2406745184035837,0
03F_1,3,1,5892.0,91.92717470664088,73.77381636498014,73.39606142965714,67.49396514892578,72.75972150293053,72.76162273781213,100.0,72.32047367095947,-0.27490844726584646,0.17244111923948965,1
03F_1,3,1,5900.0,92.93487869395705,81.71510960858107,69.16923592045345,71.05752563476562,72.75972150293053,72.76162273781213,100.0,73.04587745666504,-0.9566131591791849,-0.6898950849260124,0
03F_1,3,1,5908.0,93.81679433714932,74.32077466423992,66.51083369634759,78.53282928466797,72.75972150293053,72.76162273781213,100.0,73.32126522064209,-0.5187896728520522,0.11919194176079392,0
03F_1,3,1,5916.0,94.58862337771784,76.26334463153536,63.55489967422317,58.76190185546875,72.75972150293053,72.76162273781213,100.0,70.55028438568115,-1.8720886230469649,-0.2788936978295635,1
03F_1,3,1,5924.0,95.2641075608859,69.5540707477967,68.94054895167241,69.78695678710938,72.75972150293053,72.76162273781213,100.0,71.12995433807373,-2.358263397216647,-0.9211493900844606,0
03F_1,3,1,5932.0,95.85527329543012,76.62611529024878,78.00622548266017,93.4153289794922,72.75972150293053,72.76162273781213,100.0,73.76159000396729,5.567255401612377,1.0679961613246194,0
03F_1,3,1,5940.0,96.37264577343564,65.9194958862529,72.5279526635654,59.61045837402344,72.75972150293053,72.76162273781213,100.0,72.51361846923828,2.6174041748047396,-0.5577675955636652,1
03F_1,3,1,5948.0,96.8254363621932,65.89483820680847,60.35632802031943,67.17613983154297,72.75972150293053,72.76162273781213,100.0,70.72938823699951,-4.163732147217682,-0.045089994158051996,0
03F_1,3,1,5956.0,96.8254363621932,61.53346731203357,54.031177377933226,55.199440002441406,72.75972150293053,72.76162273781213,100.0,69.19257259368896,-10.708198547362338,-1.685904820760082,1
03F_1,3,1,5964.0,96.37264577343564,45.69205026241841,38.72640901537656,49.667388916015625,72.75972150293053,72.76162273781213,100.0,66.51880550384521,-4.180590820312745,-3.113187063308053,2
03F_1,3,1,5972.0,95.85527329543012,56.68563542320391,72.18599128409865,73.34558868408203,72.75972150293053,72.76162273781213,100.0,65.87040042877197,1.297629547120496,-1.2570716312954486,0
03F_1,3,1,5980.0,95.2641075608859,60.219870217100926,54.695080843620914,58.90740203857422,72.75972150293053,72.76162273781213,100.0,65.88858795166016,3.480208587646489,-2.598946344284764,1
03F_1,3,1,5988.0,94.58862337771784,68.16295756724242,74.5166859206848,75.88640594482422,72.75972150293053,72.76162273781213,100.0,66.65101909637451,6.4218864440922,-1.3481124696277438,0
03F_1,3,1,5996.0,93.81679433714932,73.02946783249696,76.94995005972318,76.50914764404297,72.75972150293053,72.76162273781213,100.0,64.53774642944336,2.646968078613395,2.341002873011907,0
03F_1,3,1,6004.0,92.93487869395705,69.85715101780531,72.94299558593866,69.31729888916016,72.75972150293053,72.76162273781213,100.0,65.75110149383545,3.1852432250978047,2.211375191098141,1
03F_1,3,1,6012.0,91.92717470664088,48.20625526761867,41.55301480674557,47.96079635620117,72.75972150293053,72.76162273781213,100.0,63.349183559417725,-9.096867752076948,0.8815324420021223,2
03F_1,3,1,6020.0,90.77574108156402,66.35129178173287,69.91739070082137,68.14579010009766,72.75972150293053,72.76162273781213,100.0,64.96747732162476,-4.644657516479947,0.4080628440492151,0
03F_1,3,1,6028.0,89.46007754381357,80.33478150269286,61.90025427259465,79.11019897460938,72.75972150293053,72.76162273781213,100.0,68.64782857894897,4.956369400026089,-0.052672204517156214,0
03F_1,3,1,6036.0,87.95675984762373,61.42327561385365,68.34733699353947,71.75240325927734,72.75972150293053,72.76162273781213,100.0,68.44868040084839,8.233922958374283,0.7093737920126068,1
03F_1,3,1,6044.0,86.23902272803946,79.22129193364836,69.19612235429264,78.7684326171875,72.75972150293053,72.76162273781213,100.0,70.93130922317505,2.451013183593832,0.5470733188447401,0
03F_1,3,1,6052.0,84.27628336863724,64.13463575367179,68.62877812644794,70.2532958984375,72.75972150293053,72.76162273781213,100.0,70.22717046737671,-1.9554679870602023,1.021475428626685,1
03F_1,3,1,6060.0,82.03359690106005,64.03470854469872,54.31481873628194,54.44684982299805,72.75972150293053,72.76162273781213,100.0,67.4693832397461,-6.0431797027584855,0.3795176914760096,2
03F_1,3,1,6068.0,79.47103424200907,86.36566103510609,79.69373138150854,84.91996765136719,72.75972150293053,72.76162273781213,100.0,69.41971683502197,0.26481590270972916,2.0317240215481798,0
03F_1,3,1,6076.0,76.54297119062024,57.91001783107192,75.08017518394821,66.48944854736328,72.75972150293053,72.76162273781213,100.0,71.73579835891724,1.918157577514574,-0.5116350537254962,1
03F_1,3,1,6084.0,73.19727612922274,23.529901936578625,24.96307928128972,25.21293067932129,72.75972150293053,72.76162273781213,100.0,66.36919093132019,-10.61322765350018,-4.773184435708308,2
03F_1,3,1,6092.0,69.3743818651972,62.1699044353338,56.92854782083605,76.9343490600586,72.75972150293053,72.76162273781213,100.0,66.09720969200134,-6.523337364195574,-2.5276465870084714,0
03F_1,3,1,6100.0,65.00622508888448,69.91409993228552,66.93247756809525,69.28633880615234,72.75972150293053,72.76162273781213,100.0,65.78895163536072,6.011208915712939,-1.6559722310021465,1
03F_1,3,1,6108.0,60.01503456551527,54.11575691573896,53.55251935563023,53.44876480102539,72.75972150293053,72.76162273781213,100.0,62.623993158340454,7.705949211121721,-1.2936624572390378,2
03F_1,3,1,6116.0,54.31194648597079,74.74488327530064,64.83185288314804,69.48213958740234,72.75972150293053,72.76162273781213,100.0,62.52759861946106,-3.819420242309698,0.09527503876445492,0
03F_1,3,1,6124.0,47.79542232389839,79.6401559911047,68.68709215692806,66.38580322265625,72.75972150293053,72.76162273781213,100.0,64.01996779441833,0.7331768035886911,-0.4490024248758857,1
03F_1,3,1,6132.0,40.349441030503165,63.60237964779331,70.48182210792633,82.70219421386719,72.75972150293053,72.76162273781213,100.0,63.742746114730835,8.466395187379101,3.34713547570389,0
03F_1,3,1,6140.0,31.84143338061521,50.17898579639196,63.00994697482093,62.03810501098633,72.75972150293053,72.76162273781213,100.0,63.186328172683716,-0.6015712738039016,3.4993715967448726,1
03F_1,3,1,6148.0,22.11992169285952,34.12820118412456,49.71992681886299,35.53068161010742,72.75972150293053,72.76162273781213,100.0,64.47604703903198,-11.322945404050893,-2.873843919663286,2
03F_1,3,1,6156.0,11.011822901197622,60.97769812065728,65.67188047356504,60.60841369628906,72.75972150293053,72.76162273781213,100.0,62.43530511856079,-9.278876495361686,-1.8613286245437277,0
03F_1,3,1,6164.0,1.6528546178382508,57.56433854708023,67.91799185596052,58.75391387939453,72.75972150293053,72.76162273781213,100.0,61.118752002716064,1.522515869140333,-1.434071904136626,1
03F_1,3,1,6172.0,13.92920235749422,79.68125468857666,79.33748534291841,78.81880187988281,72.75972150293053,72.76162273781213,100.0,64.29000663757324,12.800986099242145,-0.780852090744785,0
03F_1,3,1,6180.0,24.67313435453432,73.3973678160969,70.09720877000129,60.69796371459961,72.75972150293053,72.76162273781213,100.0,63.1919846534729,2.03335380554155,-0.5238890420823182,1
03F_1,3,1,6188.0,34.07593697995562,67.55459045922024,78.7014538003157,75.00861358642578,72.75972150293053,72.76162273781213,100.0,64.26983594894409,3.0643260955806437,0.8030248823619043,0
03F_1,3,1,6196.0,25.91817793182821,74.23385380196108,65.5821144689093,71.00790405273438,72.75972150293053,72.76162273781213,100.0,62.80804967880249,-0.9122043609617025,3.3394260860625513,1
03F_1,3,1,6204.0,15.351827510938588,64.10208889134849,64.02855495600149,59.3379020690918,72.75972150293053,72.76162273781213,100.0,62.470524311065674,-0.8080894470212208,2.9677530470348623,2
03F_1,3,1,6212.0,3.2783899517994097,63.27746327096912,72.70716581365848,68.82257080078125,72.75972150293053,72.76162273781213,100.0,66.6320104598999,-3.022813034057789,0.6106785365512918,0
03F_1,3,1,6220.0,9.51625819640405,65.82357534163887,68.74465306748682,69.37908935546875,72.75972150293053,72.76162273781213,100.0,67.72834491729736,0.45982246398906285,0.1942164103189413,0
03F_1,3,1,6228.0,20.81104336632184,66.91376668396103,64.98963939788192,65.52035522460938,72.75972150293053,72.76162273781213,100.0,68.57415008544922,1.9103878021239027,-0.9513289133708146,1
03F_1,3,1,6236.0,30.695937991355848,74.65626958315396,77.92031958014547,78.9123306274414,72.75972150293053,72.76162273781213,100.0,68.58584117889404,2.6410545349121946,1.007827395484541,0
03F_1,3,1,6244.0,25.91817793182821,56.05300540972106,55.53292528263998,56.316287994384766,72.75972150293053,72.76162273781213,100.0,68.03813171386719,-2.57964286804228,-0.8597650982084644,1
03F_1,3,1,6252.0,15.351827510938588,76.90846410100255,79.41546264135751,86.80152893066406,72.75972150293053,72.76162273781213,100.0,69.51224613189697,4.124747848509527,1.4506886800126852,0
03F_1,3,1,6260.0,3.2783899517994097,68.97329075491727,70.49655851194476,76.95753479003906,72.75972150293053,72.76162273781213,100.0,70.25594997406006,2.4620853424067595,2.231378464471826,1
03F_1,3,1,6268.0,9.51625819640405,66.18809296083435,70.65596825311228,67.44007110595703,72.75972150293053,72.76162273781213,100.0,71.26872110366821,2.352735519409048,0.8269310451689049,2
03F_1,3,1,6276.0,20.81104336632184,70.1730706162046,71.22472295649908,69.69367218017578,72.75972150293053,72.76162273781213,100.0,71.37760877609253,-6.084103393555029,0.4335894357590641,0
03F_1,3,1,6284.0,30.695937991355848,86.35833046440888,79.96858562783054,76.37796020507812,72.75972150293053,72.76162273781213,100.0,72.2524676322937,0.051487731933784024,0.6361583073933919,0
03F_1,3,1,6292.0,39.346934028736655,74.45789481720055,77.87133240332966,76.74905395507812,72.75972150293053,72.76162273781213,100.0,73.6560549736023,3.461123657226323,0.28957607632593635,0
03F_1,3,1,6300.0,46.9180549437986,68.8757876964748,56.01300626531892,64.63142395019531,72.75972150293053,72.76162273781213,100.0,71.87094163894653,-1.4815650939943859,0.10069588252470629,1
03F_1,3,1,6308.0,53.54409796390885,52.57417233681346,67.29615660873799,66.4510269165039,72.75972150293053,72.76162273781213,100.0,73.13778400421143,-4.189842987060305,-2.0175337110247136,0
03F_1,3,1,6316.0,50.34146962085904,68.21963465867736,65.49278152810678,68.27074432373047,72.75972150293053,72.76162273781213,100.0,70.82143592834473,-2.361532592773451,-0.9591476803734444,0
03F_1,3,1,6324.0,43.25863312029961,63.80648941306514,82.12968902041506,76.99201965332031,72.75972150293053,72.76162273781213,100.0,70.82574653625488,3.8901504516607206,0.21250679379411486,0
03F_1,3,1,6332.0,35.16556589984903,70.15260598158905,82.45847140886893,79.28691101074219,72.75972150293053,72.76162273781213,100.0,72.30660152435303,4.7228927612306215,0.554852894374251,0
03F_1,3,1,6340.0,25.91817793182821,73.17085105922978,79.01984044953728,75.99591064453125,72.75972150293053,72.76162273781213,100.0,73.09438133239746,2.5470390319826137,0.5823386056081434,1
03F_1,3,1,6348.0,15.351827510938588,46.184938001208174,41.49158299064069,38.06802368164063,72.75972150293053,72.76162273781213,100.0,68.30563926696777,-12.00629882812564,-1.9847125098818137,2
03F_1,3,1,6356.0,3.2783899517994097,62.47993047321177,60.61662927801724,61.96841812133789,72.75972150293053,72.76162273781213,100.0,66.45805978775024,-8.9883365631098,-1.6081626982913901,0
03F_1,3,1,6364.0,9.51625819640405,64.54480000854954,78.31985611065234,77.88619995117188,72.75972150293053,72.76162273781213,100.0,68.11490678787231,2.957126235960908,-0.8515286672684057,0
03F_1,3,1,6372.0,20.81104336632184,60.6096075281242,60.09449797566828,55.7506103515625,72.75972150293053,72.76162273781213,100.0,66.77735471725464,6.89655418395979,-2.0601595469882743,1
03F_1,3,1,6380.0,30.695937991355848,63.57516963375242,67.56749031192817,63.753517150878906,72.75972150293053,72.76162273781213,100.0,66.2127013206482,-1.6780292510980988,-2.1521399815877045,0
03F_1,3,1,6388.0,39.346934028736655,62.10325812726559,62.77769217375787,68.61891174316406,72.75972150293053,72.76162273781213,100.0,65.16606283187866,-1.9798957824709973,-0.7966954821634298,0
03F_1,3,1,6396.0,46.9180549437986,73.27726802205893,73.27752191011396,67.10501098632812,72.75972150293053,72.76162273781213,100.0,63.643325328826904,3.89285964965806,0.8778315498718365,1
03F_1,3,1,6404.0,53.54409796390885,69.85694230675085,64.6509003919885,68.39842224121094,72.75972150293053,72.76162273781213,100.0,62.693639278411865,1.2420814514160552,2.5975809097289315,0
03F_1,3,1,6412.0,59.34303402594009,63.97983508957472,71.09315010781592,72.71637725830078,72.75972150293053,72.76162273781213,100.0,67.02468347549438,1.358580780029427,0.7943502607799727,0
03F_1,3,1,6420.0,64.41810814626581,72.20546195710348,69.96101535859884,64.58815002441406,72.75972150293053,72.76162273781213,100.0,67.3521499633789,-0.3232627868653073,0.0495630900065783,1
03F_1,3,1,6428.0,68.85967760854024,60.581807397382775,61.20287160830508,55.44132614135742,72.75972150293053,72.76162273781213,100.0,64.5465407371521,-4.699951553345029,0.18564265114922573,2
03F_1,3,1,6436.0,68.85967760854024,57.7075977673882,52.07750837228483,45.038795471191406,72.75972150293053,72.76162273781213,100.0,63.20756387710571,-9.217956924437136,-2.382423900422267,3
03F_1,3,1,6444.0,64.41810814626581,64.34091919735889,68.92977946343393,61.28384017944336,72.75972150293053,72.76162273781213,100.0,62.89885425567627,-2.031546020507879,-2.4842392149425754,0
03F_1,3,1,6452.0,59.34303402594009,55.71077192547336,54.287676306964144,41.88369369506836,72.75972150293053,72.76162273781213,100.0,59.55695199966431,-2.442785263061562,-3.622639292762379,1
03F_1,3,1,6460.0,53.54409796390885,64.47012404888189,67.97620251952289,57.97430038452149,72.75972150293053,72.76162273781213,100.0,58.41561317443848,1.9406368255615583,-2.9458063216436616,0
03F_1,3,1,6468.0,46.9180549437986,61.83519106964306,63.537393338555184,59.28481674194336,72.75972150293053,72.76162273781213,100.0,57.27641248703003,1.0093536376956564,-1.803786005292541,0
03F_1,3,1,6476.0,39.346934028736655,48.439127911993765,44.71038725869574,46.42079544067383,72.75972150293053,72.76162273781213,100.0,53.98946475982666,1.492182159424057,-1.0541388193765802,1
03F_1,3,1,6484.0,30.695937991355848,56.67498062241807,58.02125162877832,63.905792236328125,72.75972150293053,72.76162273781213,100.0,53.90417003631592,0.4930454254151473,0.9077952248710598,0
03F_1,3,1,6492.0,20.81104336632184,74.07480028798298,64.94666629509103,77.86073303222656,72.75972150293053,72.76162273781213,100.0,56.70659589767456,7.321274566649835,3.068870771498746,0
03F_1,3,1,6500.0,9.51625819640405,64.89716425301398,58.11467833522933,68.33971405029297,72.75972150293053,72.76162273781213,100.0,59.619210720062256,7.971169662476015,2.788175809951027,1
03F_1,3,1,6508.0,3.2783899517994097,75.088771468665,58.20294545787545,54.51015472412109,72.75972150293053,72.76162273781213,100.0,58.77250003814697,-3.7707931518547895,2.5407742999848923,2
03F_1,3,1,6516.0,15.351827510938588,84.70988286349797,89.66353563817967,94.20165252685548,72.75972150293053,72.76162273781213,100.0,65.31224489212036,3.5193199157701374,3.6836887087137242,0
03F_1,3,1,6524.0,25.91817793182821,84.0484522404807,77.13359031187647,87.35624694824219,72.75972150293053,72.76162273781213,100.0,68.98498821258545,9.67410964965652,4.734480539957356,1
03F_1,3,1,6532.0,35.16556589984903,73.2303267522926,77.58672293027867,68.50958251953125,72.75972150293053,72.76162273781213,100.0,70.13808393478394,3.5152877807606515,3.6555593127295753,2
03F_1,3,1,6540.0,43.25863312029961,72.5185898791844,77.57566740478119,73.38910675048828,72.75972150293053,72.76162273781213,100.0,73.50912284851074,-8.128430175780547,1.3853398277646785,0
03F_1,3,1,6548.0,50.34146962085904,81.04387693089255,83.1577619769353,81.20454406738281,72.75972150293053,72.76162273781213,100.0,75.67146682739258,-1.357558441162532,0.9976966494604393,0
03F_1,3,1,6556.0,56.54017914929218,70.41406557069493,81.76541875333012,78.87589263916016,72.75972150293053,72.76162273781213,100.0,75.79836177825928,3.891436767577978,1.4992963700067061,1
03F_1,3,1,6564.0,61.96512434107415,65.46854091908865,64.6999521967498,65.00794982910156,72.75972150293053,72.76162273781213,100.0,75.38189125061035,-2.747212219238961,-0.19904545375264732,2
03F_1,3,1,6572.0,66.71289163019205,82.79094141213352,76.07113815773594,68.15530395507812,72.75972150293053,72.76162273781213,100.0,77.08753490447998,-5.301566314697187,-3.0375185466948307,0
03F_1,3,1,6580.0,70.8680108866529,80.45346089284484,73.79689795958005,81.1683578491211,72.75972150293053,72.76162273781213,100.0,75.45837306976318,1.0024749755862141,-0.863794508434377,0
03F_1,3,1,6588.0,74.504460397349,56.14505185840874,50.22376678526698,46.64371109008789,72.75972150293053,72.76162273781213,100.0,70.3693060874939,-4.207966232299465,-1.990244138808496,1
03F_1,3,1,6596.0,77.68698398515703,65.05661683970833,63.14318907007441,63.80001449584961,72.75972150293053,72.76162273781213,100.0,69.78061008453369,-4.759051513672343,-2.7369412013461103,0
03F_1,3,1,6604.0,77.31198406609764,78.33977748737883,72.54410670603828,72.76802825927734,72.75972150293053,72.76162273781213,100.0,69.70297527313232,-0.8044685363762667,-2.1013650440034346,0
03F_1,3,1,6612.0,74.07597393541086,57.80659841591029,54.76609085737636,50.24681091308594,72.75972150293053,72.76162273781213,100.0,65.83325862884521,1.9777313232432807,-2.490401131766211,1
03F_1,3,1,6620.0,70.37840905280503,70.42851172634421,71.34285568285279,79.38325500488281,72.75972150293053,72.76162273781213,100.0,65.89667892456055,2.4228504180906025,0.03619030543736234,0
03F_1,3,1,6628.0,66.15345748932577,72.96618668352345,63.83884518622885,76.3266830444336,72.75972150293053,72.76162273781213,100.0,67.31152057647705,3.9812408447257677,0.8101363409133673,1
03F_1,3,1,6636.0,61.32589765454988,77.77339299165762,76.88542928857423,72.02210235595703,72.75972150293053,72.76162273781213,100.0,67.79487037658691,6.2269302368161785,1.2930901845295244,2
03F_1,3,1,6644.0,55.80977904154747,67.75781370914453,81.40453938924193,80.88506317138672,72.75972150293053,72.76162273781213,100.0,67.75945854187012,0.020084381103330898,3.816813241867632,0
03F_1,3,1,6652.0,49.506891952811024,61.512833309589055,63.16104251116718,64.67269134521484,72.75972150293053,72.76162273781213,100.0,70.01308107376099,-2.609901428222293,1.2971811294555204,1
03F_1,3,1,6660.0,42.30501896195133,0.0,58.45042487523797,67.92369842529297,72.75972150293053,72.76162273781213,100.0,70.5285415649414,-2.850758361816033,0.4573802039735998,0
03F_1,3,1,6668.0,34.07593697995562,69.12061245108822,67.40423997587905,93.92398071289062,72.75972150293053,72.76162273781213,100.0,73.17303562164307,4.236775970460055,2.6469451359340272,0
03F_1,3,1,6676.0,24.67313435453432,77.62637276765629,79.31206405813603,87.7225570678711,72.75972150293053,72.76162273781213,100.0,77.85750389099121,9.514987945557541,1.403024037679107,1
03F_1,3,1,6684.0,13.92920235749422,69.75948007974742,59.58593819003459,71.6633071899414,72.75972150293053,72.76162273781213,100.0,76.89251041412354,0.5017402648916061,1.0503143128893688,2
03F_1,3,1,6692.0,1.6528546178382508,67.24724247634312,77.10057751573692,66.86583709716797,72.75972150293053,72.76162273781213,100.0,75.70990467071533,-9.72336807250955,0.15413384210498812,3
03F_1,3,1,6700.0,11.011822901197622,38.33040039398459,45.48960119617157,50.83714294433594,72.75972150293053,72.76162273781213,100.0,73.0617847442627,-11.545371246339771,-2.3137179783411073,4
03F_1,3,1,6708.0,9.51625819640405,26.257903230103764,37.9983196025573,24.608102798461918,72.75972150293053,72.76162273781213,100.0,66.0271646976471,-15.719430732728709,-5.513316404251791,5
03F_1,3,1,6716.0,3.2783899517994097,64.03016516614325,62.358484637511296,60.11872482299805,72.75972150293053,72.76162273781213,100.0,65.45791888237,-4.647037696838421,-6.150808538709042,0
03F_1,3,1,6724.0,15.351827510938588,71.9591557335545,82.82241825544318,76.4798355102539,72.75972150293053,72.76162273781213,100.0,66.52743601799011,11.243869972231193,-4.9681248210724585,0
03F_1,3,1,6732.0,25.91817793182821,70.80956924994709,74.99347481494081,74.5027847290039,72.75972150293053,72.76162273781213,100.0,64.09978652000427,16.604515647889105,-1.3681683540346665,1
03F_1,3,1,6740.0,35.16556589984903,77.7564704001445,65.90039859786462,70.00076293945312,72.75972150293053,72.76162273781213,100.0,61.884562253952026,2.7669063568116057,1.6545908110481797,2
03F_1,3,1,6748.0,43.25863312029961,48.620554346037565,48.06747838823249,48.72548675537109,72.75972150293053,72.76162273781213,100.0,59.01733469963074,-8.776506805417666,1.6057238578795303,3
03F_1,3,1,6756.0,50.34146962085904,73.04099401656,75.87163249584088,78.89441680908203,72.75972150293053,72.76162273781213,100.0,60.520907163619995,-0.8100379943845364,4.103058338165593,0
03F_1,3,1,6764.0,56.54017914929218,76.6246350357142,70.24708297511623,90.16929626464844,72.75972150293053,72.76162273781213,100.0,65.43742632865906,9.067453002929499,5.536211263565663,0
03F_1,3,1,6772.0,57.96496154913181,68.54495119835366,56.21407382544803,55.42833709716797,72.75972150293053,72.76162273781213,100.0,69.28995561599731,3.138343048095321,0.3275501160394422,1
03F_1,3,1,6780.0,51.96946989102006,67.54638728737528,75.86802335771806,67.26467895507812,72.75972150293053,72.76162273781213,100.0,70.18319988250732,-6.963017272948372,-0.8238548097156001,0
03F_1,3,1,6788.0,45.11883639059735,66.2911570643071,70.55803898227303,90.8025894165039,72.75972150293053,72.76162273781213,100.0,71.97354412078857,1.3736221313460302,1.5690671829950038,0
03F_1,3,1,6796.0,37.29109147269439,69.09384067584867,77.18774340057789,74.89287567138672,72.75972150293053,72.76162273781213,100.0,72.02230548858643,8.193152618409599,2.0833348773773364,1
03F_1,3,1,6804.0,28.34686894262107,74.29905526435245,71.99994342003382,68.11524200439453,72.75972150293053,72.76162273781213,100.0,71.7866153717041,-1.3358024597169542,1.541152409144843,2
03F_1,3,1,6812.0,18.12692469220182,45.3466453723685,37.60250684329071,38.80506134033203,72.75972150293053,72.76162273781213,100.0,70.54656219482422,-16.277021789553945,-3.6781456356956816,3
